bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,2.22607421875,0,False,Salmon,30,100,2.16699223083011,False,1.9458623244896172,2.9346448746965264
True,True,2.2606277465820312,10,False,Salmon,30,100,2.8552646826874035,False,2.423049167744012,3.754176265961805
True,True,3.0833091735839844,0,False,RSEM,30,50,3.932203261107598,False,3.330939073620879,4.753583595058601
True,True,5.7110023498535165,10,False,RSEM,30,50,4.161534499785716,False,3.758986790388156,4.969587965127286
True,True,2.3592567443847656,0,False,RSEM,30,75,3.707493529132081,False,3.280655753475576,4.5066601871696035
True,True,3.886154174804688,10,False,RSEM,30,75,4.102520144321566,False,3.69112925304456,4.913198466201084
True,True,1.9234657287597656,0,False,RSEM,30,100,3.620139179383252,False,3.2438314619819217,4.427553130688246
True,True,3.118980407714844,10,False,RSEM,30,100,3.976883461953036,False,3.630572276815355,4.792164536117922
True,True,3.803657531738281,0,False,Kallisto,30,50,2.0178260380304245,False,1.039017321997412,2.289432863850786
True,True,3.848323822021485,10,False,Kallisto,30,50,2.3367198323643423,False,1.247236549506764,2.7884229317226934
True,True,3.797382354736328,0,False,Kallisto,30,75,1.92716497429937,False,0.9637878273455552,2.1997003386295106
True,True,3.817714691162109,10,False,Kallisto,30,75,2.2701895427041814,False,1.3762118502826728,2.8374116545053742
True,True,3.795368194580078,0,False,Kallisto,30,100,1.967407556597473,False,1.044539760392411,2.1466550733409737
True,True,3.806007385253906,10,False,Kallisto,30,100,2.2500538695217998,False,1.1772478362556231,2.864564474638596
True,True,4.192699432373047,0,False,Express,30,50,3.8523524924131936,False,3.3162283278575324,4.3289181615411945
True,True,4.196636199951172,10,False,Express,30,50,4.291658505523136,False,3.795975898980736,4.78911641759534
True,True,4.19439697265625,0,False,Express,30,75,3.758543266638815,False,3.2777696100836504,4.278189108576076
True,True,4.195945739746094,10,False,Express,30,75,4.1399524067437765,False,3.665199995525413,4.703228078310032
True,True,4.193340301513672,0,False,Express,30,100,3.629110791441828,False,3.224126287588301,4.191018181178797
True,True,4.1860313415527335,10,False,Express,30,100,4.037451997051521,False,3.6039980426544034,4.647482435635298
True,True,3.2254791259765625,0,False,Sailfish,30,50,1.9553509573676597,False,1.1818435879447726,2.7478156149651696
True,True,3.308998107910156,10,False,Sailfish,30,50,2.5748411950633847,False,1.6391875599357542,3.427932184049885
True,True,3.1894302368164062,0,False,Sailfish,30,75,2.121920785563037,False,2.079543007402906,2.6770957172501535
True,True,3.248126983642578,10,False,Sailfish,30,75,2.6187904716858714,False,1.7375106906734759,3.494264545688836
True,True,3.1976547241210938,0,False,Sailfish,30,100,1.8780044702680248,False,1.490099005063305,2.5787766956913454
True,True,3.1742095947265625,10,False,Sailfish,30,100,2.7885784231006934,False,2.559092307674901,3.6236823348745113
True,True,28.96726226806641,0,False,Cufflinks,30,50,3.777481921365785,True,2.7698645260967325,4.515697971803509
True,True,28.951866149902344,10,False,Cufflinks,30,50,3.935341980791617,True,3.126011204422152,4.60652195056714
True,True,28.96134948730469,0,False,Cufflinks,30,75,3.709153737722572,True,2.6561461347408653,4.449291064472844
True,True,28.97306823730469,10,False,Cufflinks,30,75,3.741408473869208,True,2.7561947442936066,4.541790100129155
True,True,28.976154327392575,0,False,Cufflinks,30,100,3.682767630350351,True,2.8144407205765902,4.4317285791052194
True,True,28.96648406982422,10,False,Cufflinks,30,100,3.810958647981226,True,3.0125588497230225,4.5218701420894565
True,True,2.2798004150390625,0,False,Salmon,30,50,2.306918020377299,True,2.283956699434819,3.0609772095371706
True,True,2.46099853515625,10,False,Salmon,30,50,2.6986224297020978,True,2.0664750137541312,3.615758625465676
True,True,2.192188262939453,0,False,Salmon,30,75,2.154728207440156,True,2.086857915659847,2.9274884175959723
True,True,2.294628143310547,10,False,Salmon,30,75,2.8300558982790824,True,2.5216087502968105,3.728326992937253
True,True,2.210639953613281,0,False,Salmon,30,100,1.989138224215789,True,1.4050046650503694,2.859264422603913
True,True,2.40640640258789,10,False,Salmon,30,100,2.8113806021817203,True,1.833848049531148,3.741010489337727
True,True,3.170940399169922,0,False,RSEM,30,50,3.9088216006830936,True,3.4868369525784977,4.717095639294916
True,True,5.634803771972656,10,False,RSEM,30,50,4.116759786845228,True,3.8159348651132783,4.910448197110582
True,True,2.2525596618652344,0,False,RSEM,30,75,3.7016871190889895,True,3.336725832799313,4.504732176128483
True,True,3.784126281738281,10,False,RSEM,30,75,4.034067481656141,True,3.719136473824366,4.833988483299947
True,True,1.8453636169433596,0,False,RSEM,30,100,3.612493523870776,True,3.2841554054102278,4.411716485615933
True,True,3.23944091796875,10,False,RSEM,30,100,4.0381725245757245,True,3.7512690935341695,4.833656996892873
True,True,3.800838470458984,0,False,Kallisto,30,50,2.0092383709684665,True,0.983175072037813,2.290813415560803
True,True,3.830768585205078,10,False,Kallisto,30,50,2.3035416269488893,True,1.314077991779213,2.7899471697375096
True,True,3.794620513916016,0,False,Kallisto,30,75,1.892595422828898,True,0.9991305412873712,2.1580004291464734
True,True,3.8094215393066406,10,False,Kallisto,30,75,2.2452164569476687,True,1.2810333672477277,2.82440572365776
True,True,3.7933082580566406,0,False,Kallisto,30,100,1.8674085565227911,True,0.8887409606828927,2.105782597814441
True,True,3.801956176757813,10,False,Kallisto,30,100,2.209300495159705,True,1.3224260524059526,2.8283698404719138
True,True,4.195079803466797,0,False,Express,30,50,3.815894388933226,True,3.4148697730907145,4.288132249977482
True,True,4.186363220214844,10,False,Express,30,50,4.271116868367714,True,3.835612581685432,4.715825998355972
True,True,4.192913055419922,0,False,Express,30,75,3.6837204831955783,True,3.3100323422172115,4.1641972553008815
True,True,4.1846046447753915,10,False,Express,30,75,4.1242234076768245,True,3.7088125234234712,4.632243230455917
True,True,4.193347930908203,0,False,Express,30,100,3.6086009054818535,True,3.287642758012378,4.14544876450482
True,True,4.1950225830078125,10,False,Express,30,100,4.0547845938034754,True,3.699060328194899,4.614407620997072
True,True,3.1971588134765625,0,False,Sailfish,30,50,2.0420633494321563,True,1.7447622370655782,2.733293585917648
True,True,3.2314414978027344,10,False,Sailfish,30,50,2.6530387612297557,True,2.503232139911512,3.455989278738095
True,True,3.200386047363281,0,False,Sailfish,30,75,1.9374175814771382,True,1.711807229041191,2.6274580319597765
True,True,3.2087936401367188,10,False,Sailfish,30,75,2.725184478605982,True,2.5483279859973176,3.5400089548514906
True,True,3.18448257446289,0,False,Sailfish,30,100,1.9407156569066624,True,1.8386602259889413,2.614570318059997
True,True,3.204418182373047,10,False,Sailfish,30,100,2.749380697659885,True,2.453119497764002,3.5787285806389217
True,True,28.76363754272461,0,True,Cufflinks,10,50,3.5531958612923806,False,2.576468048945627,4.334579999898361
True,True,29.17117691040039,10,True,Cufflinks,10,50,3.629024068139592,False,2.577893738303586,4.402997940138834
True,True,29.160743713378906,0,True,Cufflinks,10,75,3.5877782922776933,False,2.5997084462241684,4.318345326011181
True,True,29.17229461669922,10,True,Cufflinks,10,75,3.6255624585116726,False,2.575303333422399,4.362902993874439
True,True,29.180206298828125,0,True,Cufflinks,10,100,3.613557482548954,False,2.5871382615117744,4.302289142608911
True,True,29.16713714599609,10,True,Cufflinks,10,100,3.5059147485882614,False,2.541666593247185,4.325800857664424
True,True,2.117279052734375,0,True,Salmon,10,50,1.86664172056604,False,1.5864747785713966,2.701447091039148
True,True,2.1804962158203125,10,True,Salmon,10,50,2.3650197428165347,False,1.7643256056259842,3.2486817903809446
True,True,2.1092529296875,0,True,Salmon,10,75,1.840921200198772,False,1.5478977175630972,2.63861902672023
True,True,2.1197967529296875,10,True,Salmon,10,75,2.526442668529936,False,2.29876577226188,3.364759181678263
True,True,2.0909385681152344,0,True,Salmon,10,100,1.9779064276371183,False,1.8153120435243593,2.642157734714228
True,True,2.1147384643554688,10,True,Salmon,10,100,2.43668730135759,False,2.0409186507485244,3.3178544893314688
True,True,1.1079139709472656,0,True,RSEM,10,50,3.2434398953234957,False,2.5541255815130133,4.035607822445753
True,True,1.1995582580566406,10,True,RSEM,10,50,3.418655875608948,False,2.8048138715442734,4.20662189855493
True,True,0.9560165405273438,0,True,RSEM,10,75,3.1518691397058682,False,2.441538038702161,3.935081327511997
True,True,1.0145988464355469,10,True,RSEM,10,75,3.2957583673063113,False,2.6756225541115155,4.078257388326732
True,True,0.8779792785644531,0,True,RSEM,10,100,2.9975654830139,False,2.3874254227882314,3.7728144100587655
True,True,0.8936042785644531,10,True,RSEM,10,100,3.1983628765012577,False,2.543981176766847,3.9704486956548735
True,True,3.794956207275391,0,True,Kallisto,10,50,1.7965743332104296,False,0.8095597146352678,1.9052560487484516
True,True,3.81119155883789,10,True,Kallisto,10,50,1.9930392318069092,False,0.9380190974762104,2.3479541698940163
True,True,3.792022705078125,0,True,Kallisto,10,75,1.7849024498866548,False,0.7860412102425542,1.8860392755664424
